company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Wayfair Distribution Center","Jacksonville","FL","osm_industrial","osm-864675174","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","361613","5.5","4527334","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fedex Ground Jksv Annex","Jacksonville","FL","osm_industrial","osm-931931555","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","361613","5.5","4527334","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Fufillment Center","Jacksonville","FL","osm_industrial","osm-1081790733","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","361613","5.5","4527334","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Target Regional DC — Lake City","Lake City","FL","auto_seed","solar-dist-003","4225","Wholesale Distribution","82","moderate","corporate","direct_purchase","daytime_peak","1320","1988870","238664","5.5","2988030","Distribution facilities like yours often hit 4-5 year payback even before storage. Quick call to share numbers for your roof?","Target 30% carbon reduction target — distribution facilities prioritized"
"Florida'S Natural Growers, Inc.","Lake Wales","FL","epa_ghgrp","epa-1002184","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311421. Pre-qualified high-energy solar candidate."
"Cmc Steel Florida","Baldwin","FL","epa_ghgrp","epa-1002216","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Kraton Chemical","Panama City","FL","epa_ghgrp","epa-1002442","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325211. Pre-qualified high-energy solar candidate."
"Armstrong World Industries Inc.","Pensacola","FL","epa_ghgrp","epa-1002968","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 339999. Pre-qualified high-energy solar candidate."
"Envirofocus Technologies Llc","Tampa","FL","epa_ghgrp","epa-1003951","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331492. Pre-qualified high-energy solar candidate."
"Tropicana Manufacturing Co Inc","Bradenton","FL","epa_ghgrp","epa-1004365","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311421. Pre-qualified high-energy solar candidate."
"Tropicana Manufacturing Company Inc","Fort Pierce","FL","epa_ghgrp","epa-1004369","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311411. Pre-qualified high-energy solar candidate."
"Mosaic Fertilizer Llc, Plant City Facility","Plant City","FL","epa_ghgrp","epa-1004669","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Ascend Performance Materials Llc","Cantonment","FL","epa_ghgrp","epa-1004962","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325211. Pre-qualified high-energy solar candidate."
"Southern Gardens Citrus Processing","Clewiston","FL","epa_ghgrp","epa-1005311","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311421. Pre-qualified high-energy solar candidate."
"Cutrale Citrus Juices Usa, Inc.","Auburndale","FL","epa_ghgrp","epa-1005361","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311411. Pre-qualified high-energy solar candidate."
"Trademark Nitrogen Corp.","Tampa","FL","epa_ghgrp","epa-1005506","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325311. Pre-qualified high-energy solar candidate."
"Mosaic Fertilizer, Llc","Lithia","FL","epa_ghgrp","epa-1005817","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Clewiston Sugar House","Clewiston","FL","epa_ghgrp","epa-1006008","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311314. Pre-qualified high-energy solar candidate."
"White Springs Agricultural Chemical, Inc.","White Springs","FL","epa_ghgrp","epa-1006467","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Cutrale Citrus Juices Usa, Inc.","Leesburg","FL","epa_ghgrp","epa-1006667","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311411. Pre-qualified high-energy solar candidate."
"Symrise","Jacksonville","FL","epa_ghgrp","epa-1007064","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Iff Chemical Holdings Inc","Jacksonville","FL","epa_ghgrp","epa-1007956","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Taminco Us Llc","Pace","FL","epa_ghgrp","epa-1008023","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Mosaic Bartow Facility","Bartow","FL","epa_ghgrp","epa-1009708","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Mosaic New Wales Facility","Mulberry","FL","epa_ghgrp","epa-1009709","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Mosaic South Pierce Facility","Mulberry","FL","epa_ghgrp","epa-1009710","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Mosaic Riverview Facility","Riverview","FL","epa_ghgrp","epa-1009711","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Mosaic Greenbay Facility","Bartow","FL","epa_ghgrp","epa-1010755","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325312. Pre-qualified high-energy solar candidate."
"Carrier Corporation","Palm Beach Gardens","FL","epa_ghgrp","epa-1011406","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 333415. Pre-qualified high-energy solar candidate."
"Renesas Electronics America Inc.","Palm Bay","FL","epa_ghgrp","epa-1011887","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 334413. Pre-qualified high-energy solar candidate."
"Hydro Extrusion Usa Llc","St. Augustine","FL","epa_ghgrp","epa-1013130","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331314. Pre-qualified high-energy solar candidate."
"Nucor Steel Florida Inc.","Frostproof","FL","epa_ghgrp","epa-1013487","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"Sugar Cane Growers Cooperative Of Florida","Belle Glade","FL","epa_ghgrp","epa-1014109","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311314. Pre-qualified high-energy solar candidate."
"Lane Construction","Tampa","FL","osm_industrial","osm-1173515334","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Asphalt_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Titan America","Tampa","FL","osm_industrial","osm-1173515336","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Concrete_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cemex","Jacksonville","FL","osm_industrial","osm-882170649","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Manufacturing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Canam Steel","Jacksonville","FL","osm_industrial","osm-884794728","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","Manufacturing building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Jacksonville Marine Manufacturing","Jacksonville","FL","auto_seed","solar-019","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","206119","5.5","2580573","","110,000 sqft boat manufacturer"
"Santa Rosa Central Landfill","Milton","FL","epa_ghgrp","epa-1000010","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Tallahassee Natural Gas Utility","Tallahassee","FL","epa_ghgrp","epa-1000054","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Springhill","Springhill","FL","epa_ghgrp","epa-1000083","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Seminole (136)","Palatka","FL","epa_ghgrp","epa-1000084","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Osprey Energy Center","Auburndale","FL","epa_ghgrp","epa-1000107","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Midulla Generating Station","Bowling Green","FL","epa_ghgrp","epa-1000110","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Osceola","Saint Cloud","FL","epa_ghgrp","epa-1000115","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lake County Central Phase I Landfill","Tavares","FL","epa_ghgrp","epa-1000176","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"International Paper - Pensacola Mill","Cantonment","FL","epa_ghgrp","epa-1000196","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Okaloosa Gas District","Valparaiso","FL","epa_ghgrp","epa-1000205","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Pine Ridge Recycling & Disposal","Winter Garden","FL","epa_ghgrp","epa-1000218","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Foley Cellulose, Llc","Perry","FL","epa_ghgrp","epa-1000345","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322110. Pre-qualified high-energy solar candidate."
"Osceola Landfill","Geneva","FL","epa_ghgrp","epa-1000349","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"University Of Florida Cogeneration Plant","Gainesville","FL","epa_ghgrp","epa-1000402","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Florida Power Development","Brooksville","FL","epa_ghgrp","epa-1000492","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Cedar Bay Generating Co. Lp","Jacksonville","FL","epa_ghgrp","epa-1000496","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Indiantown Cogeneration, Lp","Indiantown","FL","epa_ghgrp","epa-1000505","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Roy E Hansel Power Plant","Kissimmee","FL","epa_ghgrp","epa-1000532","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Suwannee American Cement","Branford","FL","epa_ghgrp","epa-1000533","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Greenland Energy Center","Jacksonville","FL","epa_ghgrp","epa-1000544","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Auburndale Peaker Energy Center","Auburndale","FL","epa_ghgrp","epa-1000551","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Vandolah Power Project","Wauchula","FL","epa_ghgrp","epa-1000814","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Wheelabrator Ridge Energy Inc.","Auburndale","FL","epa_ghgrp","epa-1001000","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221117. Pre-qualified high-energy solar candidate."
"Martin","Indiantown","FL","epa_ghgrp","epa-1001013","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Debary Power Plant","Debary","FL","epa_ghgrp","epa-1001014","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Stock Island","Stock Island","FL","epa_ghgrp","epa-1001058","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Energy Services Of Pensacola","Pensacola","FL","epa_ghgrp","epa-1001088","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Cane Island","Intercession City","FL","epa_ghgrp","epa-1001098","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Polk","Mulberry","FL","epa_ghgrp","epa-1001100","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Hines Energy Complex","Bartow","FL","epa_ghgrp","epa-1001112","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tiger Bay Cogeneration Facility","Fort Meade","FL","epa_ghgrp","epa-1001137","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Brandy Branch","Baldwin","FL","epa_ghgrp","epa-1001167","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Bayside Power Station","Tampa","FL","epa_ghgrp","epa-1001172","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Intercession City Power Plant","Intercession City","FL","epa_ghgrp","epa-1001188","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Hardee Power Station","Bowling Green","FL","epa_ghgrp","epa-1001254","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Orange Cogeneration Facility","Bartow","FL","epa_ghgrp","epa-1001272","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lake Cogeneration","Umatilla","FL","epa_ghgrp","epa-1001273","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Quantum Pasco Power","Dade City","FL","epa_ghgrp","epa-1001274","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Mulberry Cogeneration Facility","Bartow","FL","epa_ghgrp","epa-1001275","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Orlando Cogen","Orlando","FL","epa_ghgrp","epa-1001276","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Indian River (55318)","Titusville","FL","epa_ghgrp","epa-1001411","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Curtis H. Stanton Energy Center","Orlando","FL","epa_ghgrp","epa-1001472","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Cutler","Miami","FL","epa_ghgrp","epa-1001482","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Fort Myers","Fort Myers","FL","epa_ghgrp","epa-1001483","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Port Everglades","Fort Lauderdale","FL","epa_ghgrp","epa-1001484","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Riviera","Riviera Beach","FL","epa_ghgrp","epa-1001485","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Crystal River Power Plant","Crystal River","FL","epa_ghgrp","epa-1001487","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"P L Bartow Power Plant","Saint Petersburg","FL","epa_ghgrp","epa-1001489","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Suwannee River Power Plant","Live Oak","FL","epa_ghgrp","epa-1001490","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lansing Smith Generating Plant","Southport","FL","epa_ghgrp","epa-1001491","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Big Bend","Apollo Beach","FL","epa_ghgrp","epa-1001492","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Deerhaven","Gainesville","FL","epa_ghgrp","epa-1001495","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"J R Kelly","Gainesville","FL","epa_ghgrp","epa-1001496","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"J D Kennedy","Jacksonville","FL","epa_ghgrp","epa-1001497","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Northside","Jacksonville","FL","epa_ghgrp","epa-1001498","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Charles Larsen Memorial Power Plant","Lakeland","FL","epa_ghgrp","epa-1001499","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"C D Mcintosh Jr Power Plant","Lakeland","FL","epa_ghgrp","epa-1001500","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"S O Purdom","St Marks","FL","epa_ghgrp","epa-1001501","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Vero Beach Municipal","Vero Beach","FL","epa_ghgrp","epa-1001502","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lantana Landfill (Park Ridge Golf Course)","Lake Worth","FL","epa_ghgrp","epa-1001668","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Pinellas County Resource Recovery","St. Petersburg","FL","epa_ghgrp","epa-1001884","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Rayonier Performance Fibers Llc Fernandina Mill","Fernandina Beach","FL","epa_ghgrp","epa-1001906","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322110. Pre-qualified high-energy solar candidate."
"Charlotte Co.Board Of Co.Commisioners","Punta Gorda","FL","epa_ghgrp","epa-1001909","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Hernando County Nw Landfill","Brooksville","FL","epa_ghgrp","epa-1002008","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Certainteed Gypsum Palatka, Llc.","Palatka","FL","epa_ghgrp","epa-1002012","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Us Gypsum - Jacksonville Plant","Jacksonville","FL","epa_ghgrp","epa-1002245","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Lee County Solid Waste Resource Recovery Facility","Fort Myers","FL","epa_ghgrp","epa-1002268","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Westrock Cp, Llc - Fernandina Beach Mill (Formerly Smurfit-Stone)","Fernandina Beach","FL","epa_ghgrp","epa-1002272","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Gainesville Regional Utilities, South Energy Center","Gainesville","FL","epa_ghgrp","epa-1002404","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Pea Ridge","Pace","FL","epa_ghgrp","epa-1002500","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Indian River County Landfill","Vero Beach","FL","epa_ghgrp","epa-1002588","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Brooker","Brooker","FL","epa_ghgrp","epa-1002780","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Carryville","Caryville","FL","epa_ghgrp","epa-1002781","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Fort Pierce","Ft Pierce","FL","epa_ghgrp","epa-1002783","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Treasure Coast Energy Center","Fort Pierce","FL","epa_ghgrp","epa-1002818","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Lecanto","Lecanto","FL","epa_ghgrp","epa-1002825","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
